"Hugo_Symbol","Tumor_Sample_Barcode","Variant_Classification","Variant_Type","Cytoband","key","cito","N_samples","total","Fract"
"MEIS3P1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MFAP4","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MAPK7","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"PRPSAP2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SHMT1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SREBF1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TOP3A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"UBB","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"RNF112","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"COPS3","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"PIGL","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"NCOR1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ULK2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CCDC144A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"PEMT","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FBXW10","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TRIM16","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"RAI1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"GRAP","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"AKAP10","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"EPN2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MPRIP","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TNFRSF13B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORD49A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"B9D1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM18B1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MYO15A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TRPV2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"RASD1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ALKBH5","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TTC19","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MED9","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SLC47A1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"NT5M","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZNF286A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZNF287","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZNF624","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"C17orf39","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM106A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"LRRC48","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ATPAF2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SPECC1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"C17orf76-AS1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZSWIM7","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR7","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SLC5A10","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR5","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR8","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR9","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TOM1L2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SLC47A2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TRIM16L","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"USP32P1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CENPV","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FLCN","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"PLD6","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"USP32P2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TBC1D28","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CCDC144B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"LOC339240","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TBC1D26","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CDRT1","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM211A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"KRT16P2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"GRAPL","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CDRT15P2","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM83G","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"EVPLL","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"LGALS9C","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORA59B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORA59A","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORD49B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORD65","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR33B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZNF286B","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM106CP","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR1288","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR1180","sgit-st114-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"hsa-mir-339","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"GNA12","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"GPER","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"LFNG","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"NUDT1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"PDGFA","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"PRKAR1B","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MAFK","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MAD1L1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"EIF3B","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"KIAA0415","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"ADAP1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"IQCE","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"SUN1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"INTS1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"SNX8","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"FTSJ2","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"GET4","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"CYP2W1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"HEATR2","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"CHST12","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"RADIL","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"FAM20C","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MICALL2","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"TTYH3","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"PSMG3","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"C7orf50","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"CARD11","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"ZFAND2A","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"COX19","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"KIAA1908","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"GPR146","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"AMZ1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"TMEM184A","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"BRAT1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"SDK1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"FOXK1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"TFAMP1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"UNCX","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"ELFN1","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"FLJ44511","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"LOC442497","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR339","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"LOC100288524","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4648","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4655","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4656","sgit-st114-01-000-000","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"hsa-mir-100","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"ARCN1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"FXYD2","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CXCR5","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CBL","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CD3D","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CD3E","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CD3G","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"DDX6","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"DPAGT1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"SLC37A4","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"GRIK4","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"H2AFX","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"HMBS","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"IL10RA","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"MCAM","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"MLL","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"PVRL1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"RPS25","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"SC5DL","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"SCN2B","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"SCN4B","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"SORL1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TAGLN","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TECTA","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"THY1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"UPK2","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"USP2","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"PCSK7","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"UBE4A","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"C2CD2L","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"MPZL2","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"HYOU1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"ATP5L","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TREH","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CEP164","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"PHLDB1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"ARHGEF12","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"BACE1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TRIM29","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"POU2F3","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"HINFP","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TRAPPC4","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"FXYD6","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"VPS11","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TMPRSS4","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"IFT46","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"DSCAML1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"ABCG4","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"RNF26","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"NLRX1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"PDZD3","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"MFRP","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TMPRSS13","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TMEM25","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"UBASH3B","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"C1QTNF5","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"AMICA1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TTC36","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"MPZL3","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TBCEL","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"TMEM136","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"OAF","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"RNF214","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"BCL9L","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"FOXR1","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CCDC153","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
"CCDC84","sgit-st114-01-000-000","Amp","CNV","AP_5:11q23.3","Amp_AP_5:11q23.3","11q23.3",2,11,0.181818181818182
